example_id,world_id,proposition_id,paraphrase_id,split,label,pred_label,correct,template_id,template_family,lf_type,status,stop_reason,token_count,runtime_sec,sample_path,states_path,logits_path,error
train_world_000000_prop_0001_para_02,train_world_000000,train_world_000000_prop_0001,para_02,train,False,,False,and_v2_rel_v2_attr_v3,and,and,ok,eos_token,2,0.313,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_02/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_02/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_02/logits_summary.npz,
train_world_000000_prop_0001_para_03,train_world_000000,train_world_000000_prop_0001,para_03,train,False,,False,and_v3_rel_v3_attr_v4,and,and,ok,eos_token,2,0.33,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_03/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_03/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_03/logits_summary.npz,
train_world_000000_prop_0001_para_04,train_world_000000,train_world_000000_prop_0001,para_04,train,False,,False,and_v0_rel_v0_attr_v1,and,and,ok,eos_token,2,0.334,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_04/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_04/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_04/logits_summary.npz,
train_world_000000_prop_0001_para_05,train_world_000000,train_world_000000_prop_0001,para_05,train,False,,False,and_v1_rel_v1_attr_v2,and,and,ok,eos_token,2,0.334,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_05/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_05/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_05/logits_summary.npz,
train_world_000000_prop_0001_para_06,train_world_000000,train_world_000000_prop_0001,para_06,train,False,,False,and_v2_rel_v2_attr_v3,and,and,ok,eos_token,2,0.367,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_06/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_06/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_06/logits_summary.npz,
train_world_000000_prop_0001_para_07,train_world_000000,train_world_000000_prop_0001,para_07,train,False,,False,and_v3_rel_v3_attr_v4,and,and,ok,eos_token,2,0.376,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_07/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_07/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0001_para_07/logits_summary.npz,
train_world_000000_prop_0002_para_00,train_world_000000,train_world_000000_prop_0002,para_00,train,False,,False,not_v0_attr_v0,negation,not,ok,eos_token,2,0.326,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_00/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_00/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_00/logits_summary.npz,
train_world_000000_prop_0002_para_01,train_world_000000,train_world_000000_prop_0002,para_01,train,False,,False,not_v1_attr_v1,negation,not,ok,eos_token,2,0.326,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_01/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_01/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_01/logits_summary.npz,
train_world_000000_prop_0002_para_02,train_world_000000,train_world_000000_prop_0002,para_02,train,False,,False,not_v2_attr_v2,negation,not,ok,eos_token,2,0.328,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_02/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_02/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_02/logits_summary.npz,
train_world_000000_prop_0002_para_03,train_world_000000,train_world_000000_prop_0002,para_03,train,False,,False,not_v3_attr_v3,negation,not,ok,max_new_tokens,4,0.522,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_03/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_03/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_03/logits_summary.npz,
train_world_000000_prop_0002_para_04,train_world_000000,train_world_000000_prop_0002,para_04,train,False,,False,not_v0_attr_v0,negation,not,ok,eos_token,2,0.329,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_04/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_04/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_04/logits_summary.npz,
train_world_000000_prop_0002_para_05,train_world_000000,train_world_000000_prop_0002,para_05,train,False,,False,not_v1_attr_v1,negation,not,ok,eos_token,2,0.328,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_05/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_05/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_05/logits_summary.npz,
train_world_000000_prop_0002_para_06,train_world_000000,train_world_000000_prop_0002,para_06,train,False,,False,not_v2_attr_v2,negation,not,ok,eos_token,2,0.328,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_06/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_06/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_06/logits_summary.npz,
train_world_000000_prop_0002_para_07,train_world_000000,train_world_000000_prop_0002,para_07,train,False,,False,not_v3_attr_v3,negation,not,ok,max_new_tokens,4,0.524,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_07/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_07/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0002_para_07/logits_summary.npz,
train_world_000000_prop_0003_para_00,train_world_000000,train_world_000000_prop_0003,para_00,train,Unknown,,False,some_v0,some,some,ok,eos_token,2,0.327,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_00/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_00/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_00/logits_summary.npz,
train_world_000000_prop_0003_para_01,train_world_000000,train_world_000000_prop_0003,para_01,train,Unknown,,False,some_v1,some,some,ok,max_new_tokens,4,0.524,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_01/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_01/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_01/logits_summary.npz,
train_world_000000_prop_0003_para_02,train_world_000000,train_world_000000_prop_0003,para_02,train,Unknown,,False,some_v2,some,some,ok,max_new_tokens,4,0.524,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_02/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_02/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_02/logits_summary.npz,
train_world_000000_prop_0003_para_03,train_world_000000,train_world_000000_prop_0003,para_03,train,Unknown,,False,some_v3,some,some,ok,max_new_tokens,4,0.527,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_03/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_03/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_03/logits_summary.npz,
train_world_000000_prop_0003_para_04,train_world_000000,train_world_000000_prop_0003,para_04,train,Unknown,,False,some_v0,some,some,ok,eos_token,2,0.324,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_04/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_04/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_04/logits_summary.npz,
train_world_000000_prop_0003_para_05,train_world_000000,train_world_000000_prop_0003,para_05,train,Unknown,,False,some_v1,some,some,ok,max_new_tokens,4,0.517,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_05/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_05/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_05/logits_summary.npz,
train_world_000000_prop_0003_para_06,train_world_000000,train_world_000000_prop_0003,para_06,train,Unknown,,False,some_v2,some,some,ok,max_new_tokens,4,0.528,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_06/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_06/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_06/logits_summary.npz,
train_world_000000_prop_0003_para_07,train_world_000000,train_world_000000_prop_0003,para_07,train,Unknown,,False,some_v3,some,some,ok,max_new_tokens,4,0.526,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_07/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_07/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0003_para_07/logits_summary.npz,
train_world_000000_prop_0004_para_00,train_world_000000,train_world_000000_prop_0004,para_00,train,True,,False,at_least_two_v0,at_least_two,at_least_two,ok,eos_token,2,0.331,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_00/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_00/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_00/logits_summary.npz,
train_world_000000_prop_0004_para_01,train_world_000000,train_world_000000_prop_0004,para_01,train,True,,False,at_least_two_v1,at_least_two,at_least_two,ok,eos_token,2,0.327,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_01/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_01/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_01/logits_summary.npz,
train_world_000000_prop_0004_para_02,train_world_000000,train_world_000000_prop_0004,para_02,train,True,True,True,at_least_two_v2,at_least_two,at_least_two,ok,max_new_tokens,4,0.53,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_02/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_02/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_02/logits_summary.npz,
train_world_000000_prop_0004_para_03,train_world_000000,train_world_000000_prop_0004,para_03,train,True,True,True,at_least_two_v3,at_least_two,at_least_two,ok,max_new_tokens,4,0.52,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_03/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_03/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_03/logits_summary.npz,
train_world_000000_prop_0004_para_04,train_world_000000,train_world_000000_prop_0004,para_04,train,True,,False,at_least_two_v0,at_least_two,at_least_two,ok,eos_token,2,0.326,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_04/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_04/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_04/logits_summary.npz,
train_world_000000_prop_0004_para_05,train_world_000000,train_world_000000_prop_0004,para_05,train,True,,False,at_least_two_v1,at_least_two,at_least_two,ok,eos_token,2,0.33,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_05/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_05/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_05/logits_summary.npz,
train_world_000000_prop_0004_para_06,train_world_000000,train_world_000000_prop_0004,para_06,train,True,True,True,at_least_two_v2,at_least_two,at_least_two,ok,max_new_tokens,4,0.527,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_06/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_06/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_06/logits_summary.npz,
train_world_000000_prop_0004_para_07,train_world_000000,train_world_000000_prop_0004,para_07,train,True,True,True,at_least_two_v3,at_least_two,at_least_two,ok,max_new_tokens,4,0.528,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_07/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_07/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0004_para_07/logits_summary.npz,
train_world_000000_prop_0005_para_00,train_world_000000,train_world_000000_prop_0005,para_00,train,Unknown,,False,all_v0,all,all,ok,eos_token,2,0.325,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_00/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_00/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_00/logits_summary.npz,
train_world_000000_prop_0005_para_01,train_world_000000,train_world_000000_prop_0005,para_01,train,Unknown,,False,all_v1,all,all,ok,max_new_tokens,4,0.537,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_01/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_01/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_01/logits_summary.npz,
train_world_000000_prop_0005_para_02,train_world_000000,train_world_000000_prop_0005,para_02,train,Unknown,,False,all_v2,all,all,ok,max_new_tokens,4,0.522,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_02/sample.json,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_02/verdict_states.npz,/home/marcel/Work/topology/artifacts/micro_world_v1/generations/Gemma__gemma_3_4b_pt_train20_raw/examples/train_world_000000_prop_0005_para_02/logits_summary.npz,
